"","id","abstract","title","included_ats","included_final"
"441",9660,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both. © 2009 American Psychological Association.","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"442",9660,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both. © 2009 American Psychological Association.","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"443",14860,NA,"family functioning and overprotec- tion following a natural disaster: the longitudinal effects of post-traumatic morbidity",0,0
"444",14702,NA,"managing the psychiatric morbidity of disasters",0,0
"445",13922,NA,"the duration of deployment and sensitization to stress",0,0
"446",14795,NA,"psychiatric morbidity following a natural disaster: an australian bushfire",0,0
"447",14611,NA,"resilience, vulnerability, and the course of posttraumatic reactions",0,0
"448",14589,NA,"recovery from ptsd following hurricane katrina",0,0
"449",14111,NA,"childhood adversity, adult stressful life events, and risk of past-year psychiatric disorder: a test of the stress sensitization hypothesis in a population-based sample of adults",0,0
"450",14260,NA,"prewar, war-zone, and postwar predictors of posttraumatic stress in female vietnam veteran health care providers",0,0
"451",14796,NA,"the course of mental health disorders after a disaster: predictors and comorbidity",0,0
"452",451,NA,"principles and neurobiological correlates of concentrative, diffuse, and insight meditation",0,0
"453",14861,NA,"diagnostic, demographic, memory quality, and cognitive variables associated with acute stress disorder in children and adolescents",0,0
"454",14862,NA,"the posttraumatic stress disorder diagnosis in preschool- and elementary school-age children exposed to motor vehicle accidents",0,0
"455",14915,NA,"acute stress disorder and posttraumatic stress disorder in children and adolescents involved in assaults or motor vehicle accidents",0,0
"456",14457,NA,"childhood abuse and sexual revictimization in a female navy recruit sample",0,0
"457",14818,NA,"posttraumatic stress disorder in injured adults: etiology by path analysis",0,0
"458",14549,NA,"attachment bases of emotion regulation and posttraumatic adjustment",0,0
"459",14747,NA,"war exposure, daily stressors, and mental health in conflict and post-conflict settings: bridging the divide between trauma-focused and psychosocial frameworks",0,0
"460",14727,NA,"longitudinal assessment of mental health problems among active and reserve component soldiers returning fromthe iraq war",0,0
"461",14590,NA,"post-traumatic stress disorder in an emergency department population one year after hurricane katrina",0,0
"462",14591,NA,"ptsd symptoms of mothers following occurrence of a disaster affecting their children",0,0
"463",14142,NA,"the harvard trauma questionnaire: validating a cross-cultural instrument for measuring torture, trauma, and posttraumatic stress disorder in indochinese refugees",0,0
"464",12279,"In the summer of 2003 the temperatures reached were responsible for a large number of deaths in Europe. A year after this fact, many countries had implemented some sort of plan of prevention against excessive temperatures. Plans that had already shown its ability to prevent a large proportion of avoidable mortality in other latitudes. Since then, a lot of papers have been published providing new data on health effects of a heat wave, which can help increase the efficiency of these prevention plans. Knowing the weather conditions at risk, defining ""heat wave"" or to take into account the time that the plan should be active from the study of the relationship between temperature and their effects on health, to identify weather patterns that modulate the relationship between temperature and mortality, locate the profile of people at risk or to develop protocols for action as accurately as possible and based on scientific knowledge are elements drawn from studies carried on in recent years that should be taken into account.","heat health warning systems: possibilities of improvement",0,0
"465",3052,NA,"research on psychedelics moves into the mainstream",0,0
"466",3275,NA,"case records of department of medicine university of mississippi medical center. systemic lupus erythematosus",0,0
"467",4244,NA,"impact of event scale-revised",0,0
"468",14819,NA,"measuring and maximizing coverage in the world trade center health registry",0,0
"469",14757,NA,"alternative projections of mortality and disability by cause 1990-2020: global burden of disease study",0,0
"470",14289,NA,"latent variable mixture modeling",0,0
"471",14299,NA,"second-generation structural equation modeling with a combination of categorical and continuous latent variables: new opportunities for latent class/latent growth modeling",0,0
"472",14194,NA,"statistical and substantive checking in growth mixture modeling: comment on bauer and curran (2003)",0,0
"473",14184,NA,"latent variable analysis: growth mixture modeling and related techniques for longitudinal data",0,0
"474",14592,NA,"growth mixture modeling: analysis with non-gaussian random effects",0,0
"475",14458,NA,"general growth mixture modeling for randomized preventive interventions",0,0
"476",14287,NA,"on structural equation modeling with data that are not missing completely at random",0,0
"477",14143,NA,"finite mixture modeling with mixture outcomes using the em algorithm",0,0
"478",14288,NA,"analysis of longitudinal data using latent variable models with varying parameters",0,0
"479",14396,NA,"mplus: statistical analysis with latent variables; users guide",0,0
"480",14835,NA,"trajectories of boys' physical aggression, opposition, and hyperactivity on the path to physically violent and nonviolent juvenile delinquency",0,0
"481",14146,NA,"analyzing developmental trajectories: a semiparametric, group-based approach",0,0
"482",14173,NA,"age, criminal careers, and population heterogeneity: specification and estimation of a nonparametric, mixed poisson model",0,0
"483",13937,NA,"group-based trajectory modeling (nearly) two decades later",0,0
"484",14836,NA,"patterns and predictors of trajectories of depression after an urban disaster",0,0
"485",14398,NA,"the historic origins of military and veteran mental health stigma and the stress injury model as a means to reduce it",0,0
"486",14399,NA,"consensus recommendations for common data elements for operational stress research and surveillance: report of a federal interagency working group",0,0
"487",14400,NA,"review of va/dod clinical practice guideline on management of acute stress and interventions to prevent posttraumatic stress disorder",0,0
"488",957,NA,"parsimonious pharmacotherapy",0,0
"489",12777,NA,"beyond categorical classifications: the importance of identifying posttrauma symptom trajectories and associated negative outcomes",1,0
"490",14612,NA,"post-tsunami stress: a study of posttraumatic stress disorder in children living in three severely affected regions in sri lanka",0,0
"491",14174,NA,"psychological trauma and evidence for enhanced vulnerability for posttraumatic stress disorder through previous trauma among west nile refugees",0,0
"492",14632,NA,"apa's resilience initiative",0,0
"493",13943,NA,"heterogeneity in the response to rheumatoid arthritis (ra): the challenge of accounting for individual variability in the face of chronic disease",0,0
"494",14863,NA,"group-based trajectory analysis applications for prognostic biomarker model development in severe tbi: a practical example",0,0
"495",14773,NA,"conditioned fear extinction and reinstatement in a human fear-potentiated startle paradigm",0,0
"496",14433,NA,"community resilience and the principles of mass trauma intervention",0,0
"497",14821,NA,"standardized self-report measures of civilian trauma and ptsd",0,0
"498",14797,NA,"postdisaster ptsd over four waves of a panel study of mexico's 1999 flood",0,0
"499",14510,NA,"prior experience as a moderator of disaster impact on anxiety symptoms in older adults",0,0
"500",14514,NA,"chronic stress as a mediator of acute stress: the case of hurricane hugo",0,0
"501",14799,NA,"the course of ptsd, major depression, substance abuse, and somatization after a natural disaster",0,0
"502",14800,NA,"psychosocial adjustment of directly exposed survivors 7 years after the oklahoma city bombing",0,0
"503",14801,NA,"original research: trauma exposure and posttraumatic stress disorder among employees of new york city companies affected by the september 11, 2001 attacks on the world trade center",0,0
"504",900,NA,"re-examining the role of the traumatic stressor and the trajectory of posttraumatic distress in the wake of disaster",1,0
"505",14195,NA,"deciding on the number of classes in latent class analysis and growth mixture modeling: a monte carlo simulation study",0,0
"506",14672,NA,"posttraumatic disorders following injury: an empirical and methodological review",0,0
"507",14231,NA,"posttraumatic stress disorder and depression following trauma: understanding comorbidity",0,0
"508",14698,NA,"gender differences in posttraumatic stress disorder",0,0
"509",14613,NA,"posttraumatic stress symptoms in children after hurricane katrina: predicting the need for mental health services",0,0
"510",14105,NA,"predictors of posttraumatic stress disorder and symptoms in adults: a meta-analysis",0,0
"511",14749,NA,"the psychological impact of the israel-hezbollah war on jews and arabs in israel: the impact of risk and resilience factors",0,0
"512",14557,NA,"conflict, violence, and health: setting a new interdisciplinary agenda",0,0
"513",14593,NA,"displacement, gender, and the challenges of parenting after hurricane katrina",0,0
"514",12269,NA,"ptsd symptom cluster associations with alcohol use and physical health status in a population of veterans exposed to psychological trauma",0,0
"515",14916,NA,"posttraumatic stress disorder and family functioning in adolescent cancer",0,0
"516",14837,NA,"evaluation of two web-based alcohol interventions in the u.s. military",0,0
"517",14917,NA,"the children’s revised impact of event scale (cries): validity as a screening instrument for ptsd",0,0
"518",14864,NA,"the anxiety sensitivity index: construct validity and factor analytic structure",0,0
"519",14594,NA,"general growth mixture analysis with antecedents and consequences of change",0,0
"520",14918,NA,"psychosocial predictors of distress in parents of children undergoing stem cell or bone marrow transplantation",0,0
"521",14919,NA,"adaptive style and symptoms of posttraumaitc stress in children with cancer and their parents",0,0
"522",14401,NA,"cognitive-behavioral coping strategies associated with combat-related ptsd in treatment-seeking oef-oif veterans",0,0
"523",14098,NA,"psychosocial buffers of traumatic stress, depressive symptoms, and psychosocial difficulties in veterans of operations enduring freedom and iraqi freedom: the role of resilience, unit support, and postdeployment social support",0,0
"524",14595,NA,"resilience in the fact of disaster: prevalence and longitudinal course of mental disorders following hurricane ike",1,0
"525",641,NA,"profile of two cohorts: uk and us prospective studies of military health",1,0
"526",14802,NA,"post traumatic stress disorder in children after tsunami disaster in thailand: 2 years follow-up",0,0
"527",14673,NA,"whiplash following rear end collisions: a prospective cohort study",0,0
"528",12270,NA,"posttraumatic stress disorder in sexually abused school-age children: exploring the avoidance cluster from a developmental perspective",0,0
"529",14652,NA,"factors influencing outcome following mild traumatic brain injury in adults",0,0
"530",14147,NA,"a longitudinal and retrospective study of ptsd among older prisoners of war",0,0
"531",6129,NA,"trajectories of ptsd symptoms and predictive factors of trajectory membership: a step toward identifying veterans at risk",1,0
"532",14774,NA,"sensitization and kindling: implications for the evolving neural substrate of ptsd",0,0
"533",14838,NA,"validation of lay-administered mental health assessments in a large army national guard cohort",0,0
"534",14614,NA,"children's coping assistance: how parents, teachers, and friends help children cope after a natural disaster",0,0
"535",14574,NA,"resiliency in conditions of war and military violence: preconditions and developmental processes",0,0
"536",14750,NA,"the role of peritraumatic dissociation and gender in the association between trauma and mental health in a palestinian community sample",0,0
"537",14620,NA,"severity of injury does not have any impact on posttraumatic stress symptoms in severely injured patients",0,0
"538",14232,NA,"the ces-d scale: a self-report depression scale for research in the general population",0,0
"539",14865,NA,"bayesian model selection in social re- search",0,0
"540",14148,NA,"an empirical pooling approach for estimating marketing mix elasticities with pims data",0,0
"541",14839,NA,"disparate prevalence estimates of ptsd among service members who served in iraq and afghanistan: possible explanations",0,0
"542",14770,NA,"neurocircuitry models of posttraumatic stress disorder and extinction: human neuroimaging research-past, present, and future",0,0
"543",14573,NA,"mental health of iraqi children",0,0
"544",14889,NA,"lessons learned about psychosocial responses to disaster and mass trauma: an international perspective",0,0
"545",14866,NA,"anxiety sensitivity, anxiety frequency and the pre- diction of fearfulness",0,0
"546",14631,NA,"trajectories of life satisfaction in the first 5 years following traumatic brain injury",0,0
"547",13972,NA,"post-traumatic stress symptoms 5 years after military deployment to afghanistan",0,0
"548",14198,NA,"prevalence estimates of combat-related post-traumatic stress disorder: critical review",0,0
"549",14597,NA,"violent communities, family choices, and children's chances: an algorithm for improving the odds",0,0
"550",14674,NA,"use of generic versus region-specific functional status measures on patients with cervical spine disorders",0,0
"551",14205,NA,"millennium cohort: the 2001-2003 baseline prevalence of mental disorders in the u.s. military",0,0
"552",14149,NA,"a prospective examination of symptoms of posttraumatic stress disorder in victims of nonsexual assault",0,0
"553",14150,NA,"mixture or homogeneous? comment on bauer and curran (2003)",0,0
"554",14867,NA,"posttraumatic stress disorder in mothers of chil- dren and adolescents with burns",0,0
"555",14709,NA,"pervasive trauma exposure among us sexual orientation minority adults and risk of posttraumatic stress disorder",0,0
"556",14310,NA,"multiple session early psychological intervention to prevent and treat post-traumatic stress disorder",0,0
"557",14615,NA,"ptsd index: preliminary psychometric analyses of child and parent versions",0,0
"558",14301,NA,"psychological debriefing for preventing post traumatic stress disorder (ptsd)",0,0
"559",268,NA,"a psychological profile of elian gonzalez",0,0
"560",14151,NA,"a prospective examination of post-traumatic stress disorder in rape victims",0,0
"561",14616,NA,"family and individual factors associated with substance involvement and pts symptoms among adolescents in greater new orleans after hurricane katrina",0,0
"562",9625,"In the summer of 2003 the temperatures reached were responsible for a large number of deaths in Europe. A year after this fact, many countries had implemented some sort of plan of prevention against excessive temperatures. Plans that had already shown its ability to prevent a large proportion of avoidable mortality in other latitudes. Since then, a lot of papers have been published providing new data on health effects of a heat wave, which can help increase the efficiency of these prevention plans. Knowing the weather conditions at risk, defining ""heat wave"" or to take into account the time that the plan should be active from the study of the relationship between temperature and their effects on health, to identify weather patterns that modulate the relationship between temperature and mortality, locate the profile of people at risk or to develop protocols for action as accurately as possible and based on scientific knowledge are elements drawn from studies carried on in recent years that should be taken into account.","heat health warning systems. possibilities of improvement",0,0
"563",14654,NA,"selecting the appropriate psychotherapies for individuals with traumatic brain injury: what works and what does not?",0,0
"564",14598,NA,"distress reactions and earthquake-related cognitions of parents and their adolescent children in a victimized population",0,0
"565",14181,NA,"millennium cohort: enrollment begins a 21-year contribution to understanding the impact of military service",0,0
"566",14568,NA,"emotion regulation in relation to social functioning: an investigation of child self-reports",0,0
"567",14261,NA,"shortening the ces-d to improve its ability to detect cases of depression",0,0
"568",14110,NA,"adverse childhood experiences in relation to mood and anxiety disorders in a population-based sample of active military personnel",0,0
"569",14841,NA,"a longitudinal comparison of posttraumatic stress disorder and depression among military service components",1,0
"570",450,NA,"surviving the icu does not mean that the war is over",0,0
"571",14402,NA,"best practices for missing data management in counseling psychology",0,0
"572",14403,NA,"coping style use predicts posttraumatic stress and complicated grief symptom severity among college students reporting a traumatic loss",0,0
"573",14404,NA,"cognitive behavioral therapy for posttraumatic stress disorder in women: a randomized controlled trial",0,0
"574",14152,NA,"incidence and prediction of posttraumatic stress disorder symptoms in severely injured accident victims",0,0
"575",14675,NA,"prognostic factors of whiplash-associated disorders: a systematic review of prospective cohort studies",0,0
"576",3577,NA,"advances in the treatment of headache",0,0
"577",14202,NA,"end-of-life care and the effects of bereavement on family caregivers of persons with dementia",0,0
"578",14153,NA,"estimating the dimension of a model",0,0
"579",14891,NA,"the assessment of optimistic self-beliefs: comparison of the chinese, indonesian, japanese and korean versions of the general self-efficacy scale",0,0
"580",14154,NA,"application of model-selection criteria to some problems in multivariate analysis",0,0
"581",14842,NA,"trends and risk factors for mental health diagnoses among iraq and afghanistan veterans using department of veterans affairs health care, 2002-2008",0,0
"582",14366,NA,"children and disasters: understanding impact and enabling agency",0,0
"583",14112,NA,"the association between childhood physical and sexual abuse and functioning and psychiatric symptoms in a sample of u.s. army soldiers",0,0
"584",14642,NA,"impact of age on long-term cognitive function after traumatic brain injury",0,0
"585",689,NA,"shaping the renaissance of psychedelic research",0,0
"586",12919,NA,"turn on and tune in to evidence-based psychedelic research",0,0
"587",14710,NA,"prevention of posttraumatic stress disorder by early treatment: results from the jerusalem trauma outreach and prevention study",0,0
"588",14712,NA,"barriers to receiving early care for ptsd: results from the jerusalem trauma outreach and prevention study",0,0
"589",14460,NA,"prospective study of posttraumatic stress disorder and depression following trauma",0,0
"590",14776,NA,"auditory startle response in trauma survivors with posttraumatic stress disorder: a prospective study",0,0
"591",14233,NA,"predictors of ptsd in injured trauma survivors: a prospective study",0,0
"592",14405,NA,"bootstrap for imputed survey data",0,0
"593",14406,NA,"coping with gulf war combat stress: mediating and moderating effects",0,0
"594",14763,NA,"the mini-international neuropsychiatric interview (m.i.n.i.): the development and validation of a structured diagnostic psychiatric interview for dsm-iv and icd-10",0,0
"595",14653,NA,"early cognitive status and productivity outcome after traumatic brain injury: findings from the tbi model systems",0,0
"596",14407,NA,"intraclass correlations: uses in assessing rater reliability",0,0
"597",14627,NA,"depressive symptoms and psychological distress during the first five years after traumatic brain injury: relationship with psychosocial stressors, fatigue and pain",0,0
"598",14772,NA,"stress sensitization following a disaster: a prospective study",0,0
"599",14208,NA,"anthrax vaccination in the millennium cohort. validation and measures of health",0,0
"600",14193,NA,"cigarette smoking and military deployment. a prospective evaluation",0,0
"601",14207,NA,"when epidemiology meets the internet: web-based surveys in the millennium cohort study",0,0
"602",14843,NA,"anxiety and alcohol use disorders: comorbidity and treatment considerations",0,0
"603",14599,NA,"war exposure and maternal reactions in the psychological adjustment of children from bosnia-hercegovina",0,0
"604",14175,NA,"new onset and persistent symptoms of post-traumatic stress disorder self reported after deployment and combat exposures: prospective population based us military cohort study",0,0
"605",14206,NA,"reliability of standard health assessment instruments in a large, population-based cohort study",0,0
"606",14176,NA,"prior assault and posttraumatic stress disorder after combat deployment",0,0
"607",14155,NA,"aftermaths of combat stress reactions: a three-year study",0,0
"608",14409,NA,"coping, locus of control, social support, and combat-related posttraumatic stress disorder: a prospective study",0,0
"609",14410,NA,"locus of control and combat-related post-traumatic stress disorder: the intervening role of battle intensity, threat appraisal and coping",0,0
"610",14892,NA,"resilience definitions, theory, and challenges: interdisciplinary perspectives",0,0
"611",14893,NA,"social sharing of gulf war experiences: association with trauma-related psychological symptoms",0,0
"612",14461,NA,"trauma-related symptoms in veterans of operation desert storm: a 2-year follow-up",0,0
"613",14600,NA,"the moderating effects of maternal psychopathology on children's adjustment post-hurricane katrina",0,0
"614",14676,NA,"scientific monograph of the quebec task force on whiplash-associated disorders: redefining ""whiplash"" and its management",0,0
"615",14921,NA,"patterns of maternal distress among children with cancer and their association with child emotional and somatic distress",0,0
"616",14411,NA,"what is the typical response to sexual assault?",0,0
"617",14869,NA,"dysfunctional meaning of posttraumatic intrusions in chronic ptsd",0,0
"618",14235,NA,"full and partial posttraumatic stress disorder: findings from a community survey",0,0
"619",14023,NA,"physiotherapy management of whiplash-associated disorders (wad)",0,0
"620",14677,NA,"physical and psychological factors predict outcome following whiplash injury",0,0
"621",14629,NA,"a systematic review of resilience in the physically ill",0,0
"622",14262,NA,"measuring intrafamily conflict and violence: the conflict tactics (ct) scales",0,0
"623",14462,NA,"post-traumatic stress disorder symptoms among gulf war veterans",0,0
"624",14649,NA,"recovery from mild traumatic brain injury: a focus on fatigue",0,0
"625",14922,NA,"a prospective study on paediatric traffic injuries: health-related quality of life and post-traumatic stress",0,0
"626",14923,NA,"impact of event scale: psychometric properties",0,0
"627",14199,NA,"ptsd after deployment to iraq: conflicting rates, conflicting claims",0,0
"628",14412,NA,"war zone stress, personal resources, and ptsd in persian gulf war returnees",0,0
"629",14636,NA,"psychometric properties of the impact of event scale-revised in patients one year after burn injury",0,0
"630",14263,NA,"coping with missing data",0,0
"631",12966,NA,"pediatric adverse childhood experiences: implications for life course health trajectories",0,0
"632",14894,NA,"depressive symptoms among firefighters and related factors after the response to hurricane katrina",0,0
"633",14655,NA,"ptsd and tbi co-morbidity: scope, clinical presentation and treatment options",0,0
"634",14924,NA,"influences on first-year recovery from traumatic brain injury in children",0,0
"635",14678,NA,"identifying trajectories of depressive symptoms for women caring for their husbands with dementia",0,0
"636",14621,NA,"assessment of coma and impaired consciousness. a practical scale",0,0
"637",14803,NA,"the international humanitarian system and the 2004 indian ocean earthquake and tsunamis",0,0
"638",14581,NA,"the tents guidelines for psychosocial care following disasters and majorincidents",0,0
"639",14684,NA,"prevalence and co-morbidity of psychiatric disorders 1-4 years after burn",0,0
"640",14714,NA,"assessing the 'true' effect of active antidepressant therapy v. placebo in major depressive disorder: use of a mixture model",0,0
"641",14895,NA,"evidence based approach to the emergent issues in asia, fieldwork at yogyakarta",0,0
"642",14844,NA,"prevalence of mental health problems and functional impairment among active component and national guard soldiers 3 and 12 months following combat in iraq",0,0
"643",14897,NA,"the mental health impact of volunteering in a disaster setting: a review",0,0
"644",14413,NA,"the relationship of peritraumatic dissociation and posttraumatic stress: findings in female vietnam theater veterans",0,0
"645",14236,NA,"cognitive and physiological antecedents of threat and challenge appraisal",0,0
"646",14414,NA,"determining the relative importance of predictors in logistic regression: an extension of relative weight analysis",0,0
"647",14726,NA,"early and delayed onset of response to antidepressants in individual trajectories of change during treatment of major depression: a secondary analysis of data from the genome-based therapeutic drugs for depression (gendep) study",0,0
"648",14463,NA,"acute and chronic posttraumatic stress disorder in motor vehicle accident victims",0,0
"649",14822,NA,"posttraumatic stress disorder and identification in disaster workers",0,0
"650",13005,NA,"latent growth mixture models to estimate ptsd trajectories",0,0
"651",14928,NA,"analyzing small data sets using bayesian estimation: the case of posttraumatic stress symptoms following mechanical ventilation in burn survivors",0,0
"652",14687,NA,"relations among peritraumatic dissociation and posttraumatic stress: a critical review",0,0
"653",14290,NA,"pierre janet and the breakdown of adaptation in psychological trauma",0,0
"654",14692,NA,"predictors of chronic posttraumatic stress symptoms following burn injury: results of a longitudinal study",0,0
"655",14756,NA,"neuropsychological outcomes of army personnel following deployment to the iraq war",0,0
"656",14177,NA,"ptsd symptom increases in iraq-deployed soldiers: comparison with nondeployed soldiers and associations with baseline symptoms, deployment experiences, and postdeployment stress",0,0
"657",14099,NA,"predeployment, deployment, and postdeployment risk factors for posttraumatic stress symptomatology in female and male oef/oif veterans",0,0
"658",976,NA,"cohort profile: the study of health in pomerania",0,0
"659",14870,NA,"looking beyond the physical injury: posttraumatic stress disorder in children and parents after pediatric traffic in- jury",0,0
"660",14871,NA,"sixteen-item anxiety sensitivity index confirmatory factor analytic evidence, in- ternal consistency, and construct validity in a young adult sample from the netherlands",0,0
"661",13025,NA,"alpha1-adrenergic receptor antagonists use in treatment and prevention of psychiatric disorders: a review",0,0
"662",1779,"Paroxetine is a selective serotonin reuptake inhibitor (SSRI), with antidepressant and anxiolytic activity. In 6- to 24-week well designed trials, oral paroxetine 10 to 50 mg/day was significantly more effective than placebo, at least as effective as tricyclic antidepressants (TCAs) and as effective as other SSRIs and other antidepressants in the treatment of major depressive disorder. Relapse or recurrence over 1 year after the initial response was significantly lower with paroxetine 10 to 50 mg/day than with placebo and similar to that with imipramine 50 to 275 mg/day. The efficacy of paroxetine 10 to 40 mg/day was similar to that of TCAs and fluoxetine 20 to 60 mg/day in 6- to 12-week trials in patients aged (greater-than or equal to)60 years with major depression. Paroxetine 10 to 40 mg/day improved depressive symptoms to an extent similar to that of TCAs in patients with comorbid illness, and was more effective than placebo in the treatment of dysthymia and minor depression. Paroxetine 20 to 60 mg/day was more effective than placebo after 8 to 12 weeks' treatment of obsessive-compulsive disorder (OCD), panic disorder, social anxiety disorder (social phobia), generalised anxiety disorder (GAD) and post-traumatic stress disorder (PTSD). Improvement was maintained or relapse was prevented for 24 weeks to 1 year in patients with OCD, panic disorder, social anxiety disorder or GAD. The efficacy of paroxetine was similar to that of other SSRIs in patients with OCD and panic disorder and similar to that of imipramine but greater than that of 2'chlordesmethyldiazepam in patients with GAD. Paroxetine is generally well tolerated in adults, elderly individuals and patients with comorbid illness, with a tolerability profile similar to that of other SSRIs. The most common adverse events with paroxetine were nausea, sexual dysfunction, somnolence, asthenia, headache, constipation, dizziness, sweating, tremor and decreased appetite. In conclusion, paroxetine, in common with other SSRIs, is generally better tolerated than TCAs and is a first-line treatment option for major depressive disorder, dysthymia or minor depression. Like other SSRIs, paroxetine is also an appropriate first-line therapy for OCD, panic disorder, social anxiety disorder, GAD and PTSD. Notably, paroxetine is the only SSRI currently approved for the treatment of social anxiety disorder and GAD, which makes it the only drug of its class indicated for all five anxiety disorders in addition to major depressive disorder. Thus, given the high degree of psychiatric comorbidity of depression and anxiety, paroxetine is an important first-line option for the treatment of major depressive disorder, OCD, panic disorder, social anxiety disorder, GAD and PTSD.","spotlight on paroxetine in psychiatric disorders in adults",0,0
"663",1785,"Paroxetine is a selective serotonin reuptake inhibitor (SSRI), with antidepressant and anxiolytic activity. In 6- to 24-week well designed trials, oral paroxetine 10 to 50 mg/day was significantly more effective than placebo, at least as effective as tricyclic antidepressants (TCAs) and as effective as other SSRIs and other antidepressants in the treatment of major depressive disorder. Relapse or recurrence over 1 year after the initial response was significantly lower with paroxetine 10 to 50 mg/day than with placebo and similar to that with imipramine 50 to 275 mg/day. The efficacy of paroxetine 10 to 40 mg/day was similar to that of TCAs and fluoxetine 20 to 60 mg/day in 6- to 12-week trials in patients aged (greater-than or equal to)60 years with major depression. Paroxetine 10 to 40 mg/day improved depressive symptoms to an extent similar to that of TCAs in patients with comorbid illness, and was more effective than placebo in the treatment of dysthymia and minor depression. Paroxetine 20 to 60 mg/day was more effective than placebo after 8 to 12 weeks' treatment of obsessive-compulsive disorder (OCD), panic disorder, social anxiety disorder (social phobia), generalised anxiety disorder (GAD) and post-traumatic stress disorder (PTSD). Improvement was maintained or relapse was prevented for 24 weeks to 1 year in patients with OCD, panic disorder, social anxiety disorder or GAD. The efficacy of paroxetine was similar to that of other SSRIs in patients with OCD and panic disorder and similar to that of imipramine but greater than that of 2'chlordesmethyldiazepam in patients with GAD. Paroxetine is generally well tolerated in adults, elderly individuals and patients with comorbid illness, with a tolerability profile similar to that of other SSRIs. The most common adverse events with paroxetine were nausea, sexual dysfunction, somnolence, asthenia, headache, constipation, dizziness, sweating, tremor and decreased appetite. In conclusion, paroxetine, in common with other SSRIs, is generally better tolerated than TCAs and is a first-line treatment option for major depressive disorder, dysthymia or minor depression. Like other SSRIs, paroxetine is also an appropriate first-line therapy for OCD, panic disorder, social anxiety disorder, GAD and PTSD. Notably, paroxetine is the only SSRI currently approved for the treatment of social anxiety disorder and GAD, which makes it the only drug of its class indicated for all five anxiety disorders in addition to major depressive disorder. Thus, given the high degree of psychiatric comorbidity of depression and anxiety, paroxetine is an important first-line option for the treatment of major depressive disorder, OCD, panic disorder, social anxiety disorder, GAD and PTSD.","paroxetine: an update of its use in psychiatric disorders in adults",0,0
"664",14058,NA,"militærmedicinske erfaringer fra krigen mod terror",0,0
"665",14190,NA,"the mos 36-item short-form health survey (sf-36): i. conceptual framework and item selection",0,0
"666",14059,NA,"the association of posttraumatic stress disorder and quality of life during the first year after acute coronary syndrome",0,0
"667",14823,NA,"pcl-s for dsm-iv, national center for ptsd-behavioral science division",0,0
"668",14761,NA,"clinician-administered ptsd scale: a review of the first ten years of research",0,0
"669",14265,NA,"the ptsd checklist (pcl): reliability, validity, and diagnostic utility",0,0
"670",14291,NA,"the ptsd checklist (pcl). (available from the national center for ptsd. va medical center. 215 north main st. white river junction. vt 05009-0001",0,0
"671",14617,NA,"child and adolescent mental health research in the context of hurricane katrina: an ecological needs-based perspective and introduction to the special section",0,0
"672",14601,NA,"test anxiety prevention and intervention programs in schools: program development and rationale",0,0
"673",14293,NA,"frequency and severity approaches to indexing exposure to trauma: the critical incident history questionnaire for police officers",0,0
"674",14635,NA,"the impact of event scale-revised",0,0
"675",14294,NA,"the prevalence of lifetime and partial post-traumatic stress disorder in vietnam theater veterans",0,0
"676",14691,NA,"the café fire on new year's eve in volendam, the netherlands: description of events",0,0
"677",14872,NA,"a short form of the metacognitions questionnaire: properties of the mcq-30",0,0
"678",14209,NA,"prior health care utilization as a potential determinant of enrollment in a 21-year prospective study, the millennium cohort study",0,0
"679",14210,NA,"self-reported adverse health events following smallpox vaccination in a large prospective study of us military service members",0,0
"680",14925,NA,"chronicity of psychological strain in occupational settings and the accuracy of the general health questionnaire",0,0
"681",14197,NA,"cognitive-behavioral theory and preparation for professionals at risk for trauma exposure",0,0
"682",14640,NA,"validity of the hospital anxiety and depression scale to assess depression and anxiety following traumatic brain injury as compared with the structured clinical interview for dsm-iv",0,0
"683",14633,NA,"considering resilience in the rehabilitation of people with traumatic disabilities",0,0
