"","id","abstract","title","included_ats","included_final"
"315",1597,"Background: To measure the serum lipid composition of a sample of Brazilian police officers with and without PTSD regularly exposed to potentially traumatic situations. Methods: A cross-sectional survey was conducted with 118 active duty male police officers. Serum concentrations for total cholesterol, LDL-C, HDL-C, and triglycerides were enzymatically determined. Body mass index (BMI) was obtained for each participant. Results: Officers with PTSD exhibited significantly higher serum total cholesterol, LDL-C and triglycerides levels than those without PTSD. Total cholesterol and triglycerides, but not LDL-C, remained associated with PTSD diagnosis after controlling for confounding influences (i.e. socio-demographics, BMI, and tobacco, alcohol and medication use). Limitations: The sample size was small. A nutritional interview was employed instead of established scales to assess alimentary habits, tobacco or alcohol consumption. A self-report screening tool was used to assess the prevalence of PTSD. Conclusions: The association between PTSD and abnormal serum lipid profile and a tendency to exhibit higher BMI suggests that individuals with PTSD may be at increased risk for developing metabolic syndrome, a condition that by itself could account for many of the most serious PTSD-related physical health problems. (copyright) 2007 Elsevier B.V. All rights reserved.","abnormal serum lipid profile in brazilian police officers with post-traumatic stress disorder",0,0
"316",9893,"Background: To measure the serum lipid composition of a sample of Brazilian police officers with and without PTSD regularly exposed to potentially traumatic situations. Methods: A cross-sectional survey was conducted with 118 active duty male police officers. Serum concentrations for total cholesterol, LDL-C, HDL-C, and triglycerides were enzymatically determined. Body mass index (BMI) was obtained for each participant. Results: Officers with PTSD exhibited significantly higher serum total cholesterol, LDL-C and triglycerides levels than those without PTSD. Total cholesterol and triglycerides, but not LDL-C, remained associated with PTSD diagnosis after controlling for confounding influences (i.e. socio-demographics, BMI, and tobacco, alcohol and medication use). Limitations: The sample size was small. A nutritional interview was employed instead of established scales to assess alimentary habits, tobacco or alcohol consumption. A self-report screening tool was used to assess the prevalence of PTSD. Conclusions: The association between PTSD and abnormal serum lipid profile and a tendency to exhibit higher BMI suggests that individuals with PTSD may be at increased risk for developing metabolic syndrome, a condition that by itself could account for many of the most serious PTSD-related physical health problems. © 2007 Elsevier B.V. All rights reserved.","abnormal serum lipid profile in brazilian police officers with post-traumatic stress disorder",0,0
"317",6112,"INTRODUCTION: This study identified distinct tobacco use trajectories across 18months in 943 veteran smokers with posttraumatic stress disorder (PTSD) in order to describe quit and relapse patterns, examine associations between trajectory groups on baseline characteristics and cessation service utilization, and explore group differences in mental health outcomes. METHODS: Veterans who participated in a multisite, randomized trial of integrated smoking cessation care were grouped using k-means clustering based on reported daily tobacco use between baseline and 18months. Four trajectory clusters were identified: no reduction (62%), temporary reduction (11%), late sustained reduction (9%) and early sustained reduction (18%). RESULTS: Median quit times in the early, late, temporary, and no reduction groups were 451, 141.5, 97, and 2days, respectively. Compared to the early reduction group, the temporary reduction group exhibited higher baseline depression (p<0.01) and anxiety (p<0.01), but did not differ in treatment received, with both groups attending significantly more cessation visits (p<0.001) and more likely to receive recommended pharmacotherapy (p<0.001) than the no reduction group between baseline and 6months. The early reduction group exhibited lower depression relative to the no reduction (p<0.01) and temporary reduction (p<0.01) groups across all assessments between baseline and 18months. Differences were not observed between groups in depressive or PTSD symptom change over time between baseline and 18months. CONCLUSIONS: Tobacco use trajectories among treated smokers with PTSD vary distinctly. Characteristics of identified subgroups may lead to targeted interventions among smokers with PTSD and potentially other psychiatric disorders.","tobacco use trajectories among a large cohort of treated smokers with posttraumatic stress disorder",0,0
"318",22,"Introduction: This study identified distinct tobacco use trajectories across 18. months in 943 veteran smokers with posttraumatic stress disorder (PTSD) in order to describe quit and relapse patterns, examine associations between trajectory groups on baseline characteristics and cessation service utilization, and explore group differences in mental health outcomes. Methods: Veterans who participated in a multisite, randomized trial of integrated smoking cessation care were grouped using k-means clustering based on reported daily tobacco use between baseline and 18. months. Four trajectory clusters were identified: no reduction (62%), temporary reduction (11%), late sustained reduction (9%) and early sustained reduction (18%). Results: Median quit times in the early, late, temporary, and no reduction groups were 451, 141.5, 97, and 2. days, respectively. Compared to the early reduction group, the temporary reduction group exhibited higher baseline depression (p < 0.01) and anxiety (p < 0.01), but did not differ in treatment received, with both groups attending significantly more cessation visits (p < 0.001) and more likely to receive recommended pharmacotherapy (p < 0.001) than the no reduction group between baseline and 6. months. The early reduction group exhibited lower depression relative to the no reduction (p < 0.01) and temporary reduction (p < 0.01) groups across all assessments between baseline and 18. months. Differences were not observed between groups in depressive or PTSD symptom change over time between baseline and 18. months. Conclusions: Tobacco use trajectories among treated smokers with PTSD vary distinctly. Characteristics of identified subgroups may lead to targeted interventions among smokers with PTSD and potentially other psychiatric disorders.","tobacco use trajectories among a large cohort of treated smokers with posttraumatic stress disorder",0,0
"319",11897,"(from the chapter) Post-Traumatic stress disorder is an anxiety disorder that develops in response to a traumatic event or stressor and is characterized by symptoms of reexperiencing, avoidance, and hyperarousal. PTSD is rather unique in that it is one of two psychiatric disorders in the fourth edition text revision of the Diagnostic and Statistical Manual of Mental Disorders (DSM-IV-TR; American Psychiatric Association, 2000) that is tied directly to a specified life event. This feature of PTSD has significant implications for the diagnosis, etiology, and treatment of the disorder, as well as psychosocial factors, including its development in a medicolegal context. (PsycINFO Database Record (c) 2013 APA, all rights reserved)","post-traumatic stress disorder",0,0
"320",11743,"Although, post traumatic stress disorder (PTSD) is still a relatively young diagnosis, it has quickly achieved a privileged position within the research literature, which becomes apparent by the enormous number of publications. This article begins with an introduction of the phenomenology of PTSD relating to both classification systems (DSM-IV-TR and ICD-10) and the differences between them. This will be followed by a depiction of epidemiological findings, which show PTSD to be a prevalent disorder with high comorbidity and a chronic course. Subsequently, psychological concepts of aetiology-two of which (Ehlers & Clark, 2000; Foa & Kozak, 1986) will be presented-focus on risk factors, protective factors, and event factors as well as resources and posttraumatic processes, which are increasingly complemented by neurobiological findings. The article concludes with a description of psychotherapeutic interventions, which encompass psychological First Aid and acute interventions as well as those for enduring and chronic conditions. The focus will be on cognitive behavioural methods, which not only show the best efficacy but are also the best evaluated. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)","posttraumatic stress disorder",0,0
"321",1347,"Introduction: In order to explore the psychometric characteristics of Posttraumatic Stress Disorder Checklist - Civilian Version (PCL-C) a study was conducted with professional help and safety. Material and methods: This study had the participation of 1215 firefighters and police who responded the PCL-C on paper. Results: The results show the same factor structure as well as good psychometric characteristics in terms of diagnosis clusters and severity indicator. Conclusions: The Portuguese version of PCL-C reveals good psychometric qualities that seem to be appropriate for use in future research. (copyright) 2011 Escola Nacional de Saude Publica. Published by Elsevier Espana, S.L. All rights reserved.","posttraumatic stress disorder: psychometric characteristics of the portuguese version of posttraumatic stress disorder checklist - civilian version (pcl-c)",0,0
"322",803,"Introduction: In order to explore the psychometric characteristics of Posttraumatic Stress Disorder Checklist - Civilian Version (PCL-C) a study was conducted with professional help and safety. Material and methods: This study had the participation of 1215 firefighters and police who responded the PCL-C on paper. Results: The results show the same factor structure as well as good psychometric characteristics in terms of diagnosis clusters and severity indicator. Conclusions: The Portuguese version of PCL-C reveals good psychometric qualities that seem to be appropriate for use in future research. © 2011 Escola Nacional de Saúde Pública. Published by Elsevier España, S.L. All rights reserved.","posttraumatic stress disorder: psychometric characteristics of the portuguese version of posttraumatic stress disorder checklist - civilian version (pcl-c)",0,0
"323",7281,"This study used longitudinal data collected from two trauma-exposed samples, survivors of community violence (N = 294) and wildfire evacuees (N = 234), to examine a key claim underlying a proposed reformulation of the symptom structure of posttraumatic stress disorder (PTSD). This theory, which we term the PTSD-dysphoria model, posits that 8 of 17 symptoms of PTSD reflect dysphoria or general psychological distress and might be deemphasized to improve the utility of the PTSD construct (Simms, Watson, & Doebbeling, 2002). For each sample, we analyzed PTSD symptoms and measures of general distress administered at 2 time points. A consistent pattern of findings was observed across assessments for each sample: All 17 PTSD symptoms were highly associated with measures of general distress. Moreover, we found no evidence that dysphoria symptoms were more highly correlated than PTSD-specific symptoms with general distress. Results call into question both the conceptual basis and the clinical utility of differentiating between symptoms that appear to be relatively specific to PTSD and those that seem more broadly characteristic of general psychological distress.","all ptsd symptoms are highly associated with general distress: ramifications for the dysphoria symptom cluster",0,0
"324",1508,"This study used longitudinal data collected from two trauma-exposed samples, survivors of community violence (N = 294) and wildfire evacuees (N = 234), to examine a key claim underlying a proposed reformulation of the symptom structure of posttraumatic stress disorder (PTSD). This theory, which we term the PTSD-dysphoria model, posits that 8 of 17 symptoms of PTSD reflect dysphoria or general psychological distress and might be deemphasized to improve the utility of the PTSD construct (Simms, Watson, & Doebbeling, 2002). For each sample, we analyzed PTSD symptoms and measures of general distress administered at 2 time points. A consistent pattern of findings was observed across assessments for each sample: All 17 PTSD symptoms were highly associated with measures of general distress. Moreover, we found no evidence that dysphoria symptoms were more highly correlated than PTSD-specific symptoms with general distress. Results call into question both the conceptual basis and the clinical utility of differentiating between symptoms that appear to be relatively specific to PTSD and those that seem more broadly characteristic of general psychological distress. (copyright) 2010 American Psychological Association.","all ptsd symptoms are highly associated with general distress: ramifications for the dysphoria symptom cluster",0,0
"325",2964,"Attention deficit/hyperactivity disorder (ADHD) is often poorly understood, and treatment practices are variable. This 12-month, prospective, observational study provides information about the diagnosis, co-morbidities, treatment patterns, and quality of life (QOL) of patients aged 6-17 years with ADHD symptoms from eastern Asia and central and eastern Europe. Here, we present baseline data for the 1068 enrolled and eligible patients in the study (median age 8 years, 82.2% male). Patients were grouped into two cohorts based on whether they were prescribed psycho- and/or pharmacotherapy (n = 794) or not (n = 274) at study entry. On average, patients receiving treatment were significantly older (9.1 vs. 8.4 years, p < 0.001), more severely ill (Clinical Global Impressions [CGI]-ADHD-S, 4.6 vs. 4.2, p < 0.001; Child Symptom Inventory-4 Parent Checklist (CSI-4) ADHD:C, 35.2 vs. 31.9, p < 0.001), and had significantly higher CSI-4 symptom severity scores relating to various co-morbidities than patients not receiving treatment. At study initiation, patient's health-related QOL was significantly impaired as measured on the Child Health and Illness Profile-Child Edition (CHIP-CE) rating scale, with significantly more impairment in the treated group of patients for the Comfort, Risks Avoidance, and Achievement domains. These results provide a description of ADHD and treatment practices in these regions and establish a baseline for gauging changes over time in the study sample. (copyright) Copyright 2009, Mary Ann Liebert, Inc.","attention-deficit/hyperactivity disorder diagnosis, co-morbidities, treatment patterns, and quality of life in a pediatric population in central and eastern europe and asia",0,0
"326",9728,"Attention deficit/hyperactivity disorder (ADHD) is often poorly understood, and treatment practices are variable. This 12-month, prospective, observational study provides information about the diagnosis, co-morbidities, treatment patterns, and quality of life (QOL) of patients aged 6-17 years with ADHD symptoms from eastern Asia and central and eastern Europe. Here, we present baseline data for the 1068 enrolled and eligible patients in the study (median age 8 years, 82.2% male). Patients were grouped into two cohorts based on whether they were prescribed psycho- and/or pharmacotherapy (n = 794) or not (n = 274) at study entry. On average, patients receiving treatment were significantly older (9.1 vs. 8.4 years, p < 0.001), more severely ill (Clinical Global Impressions [CGI]-ADHD-S, 4.6 vs. 4.2, p < 0.001; Child Symptom Inventory-4 Parent Checklist (CSI-4) ADHD:C, 35.2 vs. 31.9, p < 0.001), and had significantly higher CSI-4 symptom severity scores relating to various co-morbidities than patients not receiving treatment. At study initiation, patient's health-related QOL was significantly impaired as measured on the Child Health and Illness Profile-Child Edition (CHIP-CE) rating scale, with significantly more impairment in the treated group of patients for the Comfort, Risks Avoidance, and Achievement domains. These results provide a description of ADHD and treatment practices in these regions and establish a baseline for gauging changes over time in the study sample. © Copyright 2009, Mary Ann Liebert, Inc.","attention-deficit/hyperactivity disorder diagnosis, co-morbidities, treatment patterns, and quality of life in a pediatric population in central and eastern europe and asia",0,0
"327",3820,"Background. The prevalence of morbid obesity and the popularity of bariatric surgery have grown in recent years. Many surgical protocols require that the candidates undergo a pre-operative psychological evaluation. We describe the psychopathological characteristics of both clinical syndromes (Axis I of the DSM-IV), as well as personality disorders (Axis II of the DSM-IV), in a sample of morbidly obese patients accepted as bariatric surgery candidates and who participate in a specific surgery preparatory programme, and we analyze its relationship with personality clusters. Methods. The Millon Clinical Multiaxial Inventory-III (MCMI-III) scores from 50 patients attending for bariatric surgery were cluster analyzed in hopes of identifying clinical subgroups corresponding to typical personality profiles. Results. With regard to personality disorders, the highest prevalence was found in the histrionic disorder, followed by obsessive- compulsive disorder. Cluster analysis revealed three personality profiles, which were validated by examining demographics, morphological variables, scores on anxiety and depression psychometric scales, and MCMI-III clinical scales scores. Groups were different in virtually all the MCMI-III clinical scores, as well as in depression and trait anxiety, with Cluster 3 presenting the worst scores. Conclusions. These findings suggest that morbidly obese patients are heterogeneous in their psychological profiles, highlighting Cluster C disorders. (copyright) 2013 Informa Healthcare.","psychopathology in a sample of candidate patients for bariatric surgery",0,0
"328",422,"Background. The prevalence of morbid obesity and the popularity of bariatric surgery have grown in recent years. Many surgical protocols require that the candidates undergo a pre-operative psychological evaluation. We describe the psychopathological characteristics of both clinical syndromes (Axis I of the DSM-IV), as well as personality disorders (Axis II of the DSM-IV), in a sample of morbidly obese patients accepted as bariatric surgery candidates and who participate in a specific surgery preparatory programme, and we analyze its relationship with personality clusters. Methods. The Millon Clinical Multiaxial Inventory-III (MCMI-III) scores from 50 patients attending for bariatric surgery were cluster analyzed in hopes of identifying clinical subgroups corresponding to typical personality profiles. Results. With regard to personality disorders, the highest prevalence was found in the histrionic disorder, followed by obsessive- compulsive disorder. Cluster analysis revealed three personality profiles, which were validated by examining demographics, morphological variables, scores on anxiety and depression psychometric scales, and MCMI-III clinical scales scores. Groups were different in virtually all the MCMI-III clinical scores, as well as in depression and trait anxiety, with Cluster 3 presenting the worst scores. Conclusions. These findings suggest that morbidly obese patients are heterogeneous in their psychological profiles, highlighting Cluster C disorders. © 2013 Informa Healthcare.","psychopathology in a sample of candidate patients for bariatric surgery",0,0
"329",11466,"Investigated whether a subgroup of veterans with malignant posttraumatic stress syndrome (PTSD), as described by R. Rosenheck (1985) and M. R. Lambert et al (1996), could be identified via cluster analysis within two samples of Vietnam veterans with combat-related PTSD. In the initial subsample (n=157), 4 clusters were identified, including a subgroup that scored consistently higher on measures of interpersonal violence and current physical problems. Similar results were found in the cross-validation subsample (n=156). Results provide support for the theoretical concept of malignant PTSD and suggest that veterans with chronic PTSD are not homogenous. Whereas some manifest extreme levels of both functional impairment and PTSD symptomatology, others exhibit markedly less functional impairment despite manifesting clinically significant levels of PTSD. Clinicians can consider this heterogeneity in their treatment decisions. (PsycINFO Database Record (c) 2013 APA, all rights reserved)","a cluster analysis of symptom patterns and adjustment in vietnam combat veterans with chronic posttraumatic stress disorder",1,0
"330",1764,"This study investigated whether a subgroup of veterans with malignant posttraumatic stress syndrome, as described by Rosenheck (1985) and Lambert et al. (1996), could be identified via cluster analysis within two samples of Vietnam veterans with combat-related posttraumatic stress disorder (PTSD). In the initial subsample (n = 157), four clusters were identified, including a subgroup that scored consistently higher on measures of interpersonal violence and current physical problems. Similar results were found in the cross-validation subsample (n = 156). These results provide support for the theoretical concept of malignant PTSD and suggest that veterans with chronic PTSD are not homogenous. Whereas some manifest extreme levels of both functional impairment and PTSD symptomatology, others exhibit markedly less functional impairment despite manifesting clinically significant levels of PTSD. Clinicians can consider this heterogeneity in their treatment decisions. (copyright) 2002 Wiley Periodicals, Inc.","a cluster analysis of symptom patterns and adjustment in vietnam combat veterans with chronic posttraumatic stress disorder",1,0
"331",6481,"This study investigated whether a subgroup of veterans with malignant posttraumatic stress syndrome, as described by Rosenheck (1985) and Lambert et al. (1996), could be identified via cluster analysis within two samples of Vietnam veterans with combat-related posttraumatic stress disorder (PTSD). In the initial subsample (n = 157), four clusters were identified, including a subgroup that scored consistently higher on measures of interpersonal violence and current physical problems. Similar results were found in the cross-validation subsample (n = 156). These results provide support for the theoretical concept of malignant PTSD and suggest that veterans with chronic PTSD are not homogenous. Whereas some manifest extreme levels of both functional impairment and PTSD symptomatology, others exhibit markedly less functional impairment despite manifesting clinically significant levels of PTSD. Clinicians can consider this heterogeneity in their treatment decisions.","a cluster analysis of symptom patterns and adjustment in vietnam combat veterans with chronic posttraumatic stress disorder",1,0
"332",7376,"OBJECTIVE: To assess the immediate and sustained psychological health of health care workers who were at high risk of exposure during the severe acute respiratory syndrome (SARS) outbreak. METHODS: At the peak of the 2003 SARS outbreak, we assessed health care workers in 2 acute care Hong Kong general hospitals with the Perceived Stress Scale (PSS-10). One year later, we reassessed these health care workers with the PSS-10, the 21-Item Depression and Anxiety Scale (DASS-21), and the Impact of Events Scale-Revised (IES-R). We recruited high-risk health care workers who practised respiratory medicine and compared them with nonrespiratory medicine workers, who formed the low-risk health care worker control group. RESULTS: In 2003, high-risk health care workers had elevated stress levels (PSS-10 score = 17.0) that were not significantly different from levels in low-risk health care worker control subjects (PSS-10 score = 15.9). More high-risk health care workers reported fatigue, poor sleep, worry about health, and fear of social contact, despite their confidence in infection-control measures. By 2004, however, stress levels in the high-risk group were not only higher (PSS-10 score = 18.6) but also significantly higher than scores among low-risk health care worker control subjects (PSS-10 score = 14.8, P < 0.05). In 2004, the perceived stress levels in the high-risk group were associated with higher depression, anxiety, and posttraumatic stress scores (P < 0.001). Posttraumatic stress scores were a partial mediator of the relation between the high risk of exposure to SARS and higher perceived stress. CONCLUSIONS: Health care workers who were at high risk of contracting SARS appear not only to have chronic stress but also higher levels of depression and anxiety. Front-line staff could benefit from stress management as part of preparation for future outbreaks.","immediate and sustained psychological impact of an emerging infectious disease outbreak on health care workers",0,0
"333",9998,"Objective: To assess the immediate and sustained psychological health of health care workers who were at high risk of exposure during the severe acute respiratory syndrome (SARS) outbreak. Methods: At the peak of the 2003 SARS outbreak, we assessed health care workers in 2 acute care Hong Kong general hospitals with the Perceived Stress Scale (PSS-10). One year later, we reassessed these health care workers with the PSS-10, the 21-Item Depression and Anxiety Scale (DASS-21), and the Impact of Events Scale-Revised (IES-R). We recruited high-risk health care workers who practised respiratory medicine and compared them with nonrespiratory medicine workers, who formed the low-risk health care worker control group. Results: In 2003, high-risk health care workers had elevated stress levels (PSS-10 score = 17.0) that were not significantly different from levels in low-risk health care worker control subjects (PSS-10 score = 15.9). More high-risk health care workers reported fatigue, poor sleep, worry about health, and fear of social contact, despite their confidence in infection-control measures. By 2004, however, stress levels in the high-risk group were not only higher (PSS-10 score = 18.6) but also significantly higher than scores among low-risk health care worker control subjects (PSS-10 score = 14.8, P < 0.05). In 2004, the perceived stress levels in the high-risk group were associated with higher depression, anxiety, and posttraumatic stress scores (P < 0.001). Posttraumatic stress scores were a partial mediator of the relation between the high risk of exposure to SARS and higher perceived stress. Conclusions: Health care workers who were at high risk of contracting SARS appear not only to have chronic stress but also higher levels of depression and anxiety. Front-line staff could benefit from stress management as part of preparation for future outbreaks.","immediate and sustained psychological impact of an emerging infectious disease outbreak on health care workers",0,0
"334",12722,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both.","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"335",12722,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both.","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"336",9660,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both. © 2009 American Psychological Association.","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"337",9660,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both. © 2009 American Psychological Association.","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"338",11320,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both. (PsycINFO Database Record (c) 2014 APA, all rights reserved) (journal abstract)","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"339",11320,"This study investigated the co-occurrence of posttraumatic stress disorder (PTSD) and substance use disorders (SUDs) in a sample (N = 668) recruited for personality disorders and followed longitudinally as part of the Collaborative Longitudinal Personality Disorders Study. The study both examined rates of co-occurring disorders at baseline and temporal relationships between PTSD and substance use disorders over 4 years. Subjects with a lifetime history of PTSD at baseline had significantly higher rates of SUDs (both alcohol and drug) than subjects without PTSD. Latent class growth analysis, a relatively novel approach used to analyze trajectories and identify homogeneous subgroups of participant on the basis of probabilities of PTSD and SUD over time, identified 6 classes, which were compared with respect to a set of functioning and personality variables. The most consistent differences were observed between the group that displayed low probabilities of both SUD and PTSD and the group that displayed high probabilities of both. (PsycINFO Database Record (c) 2014 APA, all rights reserved) (journal abstract)","trajectories of ptsd and substance use disorders in a longitudinal study of personality disorders",1,0
"340",11787,"(from the chapter) Presents an overview of posttraumatic stress disorder (PTSD). Topics discussed include (1) what counts as a traumatic stressor, (2) prevalence of PTSD, (3) risk factors for PTSD, (4) longitudinal course of PTSD, (5) comorbidity, (6) cognitive aspects of PTSD, (7) biological aspects of PTSD, and (8) theoretical models. (PsycINFO Database Record (c) 2012 APA, all rights reserved)","posttraumatic stress disorder",0,0
"341",1636,"According to most post-traumatic stress disorder (PTSD) theories, memory mechanisms are involved in its development and maintenance. However, the specific memory characteristics responsible for this disorder are still not well known. In the present study, 210 participants having reported at least one traumatic experience were assigned to a PTSD or to a non-PTSD symptom profile group. Both groups rated their memories for their most traumatic and intense positive life events. We observed that the traumatic memories of PTSD profile participants were more clear, detailed and judged as significant compared with those of the non-PTSD profile group. However, participants in the first group acknowledged having more difficulties putting their traumatic memories into words and controlling these remembrances. These differences were absent in their positive memories. Additionally, clear relationships emerged between memory ratings and PTSD symptoms measures. Results are discussed according to fragmentation and superiority views of traumatic memories in PTSD. Copyright (copyright) 2006 John Wiley & Sons, Ltd.","'comparisons of traumatic and positive memories in people with and without ptsd profile'",0,0
"342",10020,"According to most post-traumatic stress disorder (PTSD) theories, memory mechanisms are involved in its development and maintenance. However, the specific memory characteristics responsible for this disorder are still not well known. In the present study, 210 participants having reported at least one traumatic experience were assigned to a PTSD or to a non-PTSD symptom profile group. Both groups rated their memories for their most traumatic and intense positive life events. We observed that the traumatic memories of PTSD profile participants were more clear, detailed and judged as significant compared with those of the non-PTSD profile group. However, participants in the first group acknowledged having more difficulties putting their traumatic memories into words and controlling these remembrances. These differences were absent in their positive memories. Additionally, clear relationships emerged between memory ratings and PTSD symptoms measures. Results are discussed according to fragmentation and superiority views of traumatic memories in PTSD. Copyright © 2006 John Wiley & Sons, Ltd.","'comparisons of traumatic and positive memories in people with and without ptsd profile'",0,0
"343",1788,"The current study examined service era differences in a sample of 172 Gulf and Vietnam outpatient veterans with combat-related posttraumatic stress disorder (PTSD). Participants completed the MMPI-2 and several additional self-report measures of symptom severity (PTSD, depression, anxiety, hostility, and health complaints). Results indicated that MMPI-2 profiles differed significantly according to service era with Vietnam veterans scoring higher on scales 2, 8, and 0 and lower on scale 9 than did Gulf veterans. Examination of group means derived from parametric analysis of MMPI-2 data suggested a mean two-point code type of 2-8/8-2 for Vietnam veterans and 1-8/8-1 for Gulf veterans. In contrast, when the data were examined using descriptive techniques based on frequency counts of individual MMPI-2 profiles, the most frequently occurring two-point codetype was 7-8/8-7 for Vietnam veterans, and 6-8/8-6 for Gulf veterans. In addition, Gulf veterans reported a greater number of total health complaints than Vietnam veterans, whereas Vietnam veterans reported a greater number of physician-diagnosed physical conditions. Potential advantages of incorporating descriptive approaches versus parametric methods when examining profile data are also presented. (copyright) 2002 Wiley Periodicals, Inc.","mmpi-2 profiles of gulf and vietnam combat veterans with chronic posttraumatic stress disorder",0,0
"344",5946,"Hostility is a risk factor for adverse health outcomes as diverse as cardiovascular disease and post-traumatic stress disorder (PTSD). Cytokines have been suggested to mediate this relationship. We investigated whether in healthy men a relation existed between hostility and T-cell mitogen-induced cytokines and chemokines. Male Dutch military personnel (n=304) were included before deployment. Eleven cytokines and chemokines were measured in supernatants of T-cell mitogen-stimulated whole blood cultures by multiplex immunoassay. Factor analysis was used to identify clusters of cytokines and chemokines. In a regression analysis hostility was related to the cytokine/chemokine clusters, and the potential risk factors age, BMI, smoking, drinking, previous deployment, early life trauma and depression. Explorative factor analysis showed four functional clusters; a pro-inflammatory factor (IL-2, TNFalpha, IFNgamma), an anti-inflammatory factor (IL-4, IL-5, IL-10), IL-6/chemokine factor (IL-6, MCP-1, RANTES, IP-10), and MIF. Hostility was significantly related to decreased IL-6/chemokine secretion and increased pro- and anti-inflammatory cytokines. There was an inverse relation between age and hostility scores. Early life trauma and depression were positively and independently related to hostility as well. This study represents a novel way of investigating the relation between cytokines and psychological characteristics. Cytokines/chemokines clustered into functional factors, which were related to hostility in healthy males. Moreover this relation appeared to be independent of reported depression and early trauma.","hostility is related to clusters of t-cell cytokines and chemokines in healthy men",0,0
